,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-31,176.77301480521754,180.35461890435138,176.09184102689827,179.54161071777344,27405612,0.0,0.0
2012-02-01,179.93713744308468,183.25505822074578,179.2999231040636,182.6398162841797,16522676,0.0,0.0
2012-02-02,183.4747913347415,185.16671027581336,181.09071240173003,182.21133422851562,21445055,0.0,0.0
2012-02-03,182.3761368356656,184.57343562452945,179.222994592187,184.19989013671875,19989261,0.0,0.0
2012-02-06,185.86983719610217,186.6608729764861,181.07972171478707,183.0353240966797,17430906,0.0,0.0
2012-02-07,185.01290076470178,187.36400639291455,183.30998097975032,185.57321166992188,21068816,0.0,0.0
2012-02-08,186.111558378963,190.00077628477172,185.67209566243355,188.61648559570312,15957543,0.0,0.0
2012-02-09,188.2539135139589,188.94605881152853,185.14473077339508,187.61669921875,18851741,0.0,0.0
2012-02-10,186.8476517418787,188.74832325651417,184.133986655333,185.28756713867188,14952871,0.0,0.0
2012-02-13,184.8151475141706,188.70438019054865,184.79317511115494,186.60595703125,15284147,0.0,0.0
2012-02-14,186.08957478548487,188.1770115625966,185.23262180639654,186.52903747558594,13711512,0.0,0.0
2012-02-15,187.6936308557796,188.03421778947316,183.04633534657486,183.8373565673828,31421021,0.0,0.0
2012-02-16,182.59584918491458,182.59584918491458,176.81694669874884,178.5198516845703,27747347,0.0,0.0
2012-02-17,180.62927673835839,181.58510554878882,178.02547379552118,179.78330993652344,35922700,0.0,0.0
2012-02-21,179.6295128050486,186.49609406186678,179.10216046754545,185.35348510742188,36457910,0.0,0.0
2012-02-22,186.33127332792097,188.39673772753176,182.39811080880926,183.1232147216797,25146771,0.0,0.0
2012-02-23,182.81558873074422,186.74876596707776,181.6290497064818,184.4855499267578,19105924,0.0,0.0
2012-02-24,183.14519520294917,184.9469908656704,178.97032141681265,180.1678466796875,18746068,0.0,0.0
2012-02-27,180.57435036856594,181.40933099097143,168.17057725199209,171.70823669433594,27772012,0.0,0.0
2012-02-28,173.37816418419322,175.86111870795395,173.0815221182043,175.01515197753906,23140014,0.0,0.0
2012-02-29,176.89385833013307,181.91469858998892,176.69610672297983,180.3436279296875,27846970,0.0,0.0
2012-03-01,178.37704191805048,179.89318159787572,176.02592166052744,178.1902618408203,12960682,0.0,0.0
2012-03-02,179.35485234623556,179.73936938541675,177.0476767720222,178.88243103027344,12687228,0.0,0.0
2012-03-05,178.43198158073164,178.86045809092926,174.5207766513461,175.2349090576172,13074509,0.0,0.0
2012-03-06,175.12503493176786,177.76181123790923,170.07125034789382,170.63156127929688,35129404,0.0,0.0
2012-03-07,170.6315655713206,170.84030340025694,165.01745524700218,167.39053344726562,28202989,0.0,0.0
2012-03-09,170.35689928472604,171.3017419703169,169.01655333637018,170.02731323242188,17249418,0.0,0.0
2012-03-12,173.58692286259065,176.44342319545524,171.32370673306636,175.4656219482422,15041933,0.0,0.0
2012-03-13,176.54229761973602,180.6073093942006,176.50933901623443,180.1678466796875,16117008,0.0,0.0
2012-03-14,181.9366839813203,182.37614669641897,177.2564302674315,178.97032165527344,17623820,0.0,0.0
2012-03-15,179.73936602133756,180.44251221547327,174.33400849347856,175.04812622070312,20258209,0.0,0.0
2012-03-16,171.3896272860823,175.27885994834455,168.61004497556075,169.7086944580078,25168501,0.0,0.0
2012-03-19,171.6093638556536,172.04882657674912,165.03942477753554,165.91835021972656,15978638,0.0,0.0
2012-03-20,166.13807399146407,168.40129013363423,164.86364530328535,167.11587524414062,10455362,0.0,0.0
2012-03-21,166.99501740841433,169.96136493165983,165.91834040593545,168.7638397216797,14211666,0.0,0.0
2012-03-22,168.29142161907725,169.51093392139498,160.8425720657849,161.79840087890625,29243875,0.0,0.0
2012-03-23,163.43539492122972,164.68785120518737,162.18292396944653,163.49032592773438,26956646,0.0,0.0
2012-03-26,163.4573587527125,163.4573587527125,159.74392023293714,160.42507934570312,23135333,0.0,0.0
2012-03-27,162.16094550732004,162.33673938939157,159.32643233846935,160.63381958007812,27194700,0.0,0.0
2012-03-28,160.4031098268813,161.6995108713619,158.31567298034557,159.45826721191406,18072694,0.0,0.0
2012-03-29,157.76634561966281,160.33718993147505,157.76634561966281,159.22755432128906,23976904,0.0,0.0
2012-03-30,160.29325638233087,165.4569177699597,159.76590404205868,164.9295654296875,17276879,0.0,0.0
2012-04-02,164.65488242213377,164.98448310861104,162.39166642275356,162.72125244140625,11220694,0.0,0.0
2012-04-03,163.53426458952808,167.63223486343472,163.53426458952808,165.3909912109375,17515593,0.0,0.0
2012-04-04,163.69907180441936,166.3358335854675,163.35849954733843,164.13853454589844,11813695,0.0,0.0
2012-04-09,162.61139509303956,164.3582597132345,161.30400784595247,163.0728302001953,11411688,0.0,0.0
2012-04-10,163.9188136131949,164.13853765418222,162.18293501808907,163.18270874023438,8370104,0.0,0.0
2012-04-11,162.3806822616983,162.3806822616983,159.59009926177376,160.46902465820312,16304095,0.0,0.0
2012-04-12,161.12820179562007,163.83089502884314,161.12820179562007,163.32550048828125,11779103,0.0,0.0
2012-04-13,163.92979414478262,167.43449515208547,162.0510949880207,165.1383056640625,14214624,0.0,0.0
2012-04-16,164.160510314281,165.55580198020587,161.72150011638573,164.3802490234375,10518035,0.0,0.0
2012-04-17,165.8524245041647,165.8524245041647,162.6773241944032,164.00669860839844,13893966,0.0,0.0
2012-04-18,164.7977106775823,166.29187803495114,163.1936813088978,164.49009704589844,14998238,0.0,0.0
2012-04-19,165.6546594664916,165.6546594664916,162.27080692970134,162.9629669189453,18399192,0.0,0.0
2012-04-20,162.61140934717497,162.82016185109123,159.96366135027108,160.5898895263672,14922257,0.0,0.0
2012-04-23,159.49124026957938,163.86388064337515,159.12868093845947,161.7874298095703,22106609,0.0,0.0
2012-04-24,162.3806957418316,162.7102817919848,159.01881535548682,161.52374267578125,16664900,0.0,0.0
2012-04-25,161.30402225735256,163.23763779839726,159.97464782179713,161.7874298095703,13586437,0.0,0.0
2012-04-26,161.963187356872,164.57797640242057,161.1941239899213,163.7100372314453,15180399,0.0,0.0
2012-04-27,162.8860796474644,164.1714946099714,161.83137492567485,163.03988647460938,12501799,0.0,0.0
2012-04-30,162.0510770868249,164.33626545291605,162.0510770868249,163.7210235595703,12147744,0.0,0.0
2012-05-02,164.3362768200718,165.10534024081844,162.60041302452208,163.38046264648438,12520177,0.0,0.0
2012-05-03,162.27081446659292,163.57821643202516,161.53472430758234,162.3477325439453,8299657,0.0,0.0
2012-05-04,161.15018808371718,162.60041062627,158.6452609043669,159.62306213378906,16529947,0.0,0.0
2012-05-07,157.107164829809,158.64527713818234,154.93183812729606,157.260986328125,20084811,0.0,0.0
2012-05-08,157.76636119929375,157.9641128321057,153.5914871639873,155.64596557617188,16997816,0.0,0.0
2012-05-09,154.25065196816425,155.6349572041321,151.84460077256335,152.73451232910156,16058311,0.0,0.0
2012-05-10,153.20696182155626,155.65695826936326,151.73476671241585,152.5258026123047,14838445,0.0,0.0
2012-05-11,152.27308317591664,154.47038198429777,151.24035097583854,153.19595336914062,13310297,0.0,0.0
2012-05-14,153.37174935404857,154.4264540708483,149.09799947741493,149.70225524902344,17853868,0.0,0.0
2012-05-15,149.19686097515967,151.17443579631706,148.12018395792063,149.77914428710938,16170682,0.0,0.0
2012-05-16,148.31793552039005,150.03184152095955,147.88945902024767,148.5596466064453,13569502,0.0,0.0
2012-05-17,149.4715255343579,151.58093469311686,148.93318704421264,150.54820251464844,15576334,0.0,0.0
2012-05-18,148.73542988379054,153.0201656666418,148.3179395730692,151.2952880859375,10341793,0.0,0.0
2012-05-21,150.84482822314578,153.9649971242196,150.7349662198314,152.82240295410156,10211280,0.0,0.0
2012-05-22,154.82196852890348,154.82196852890348,151.33923993418756,151.85560607910156,12853294,0.0,0.0
2012-05-23,150.5591930454386,151.60291145438165,149.31770835478358,150.92173767089844,11301566,0.0,0.0
2012-05-24,152.49280176611572,153.81118980494983,150.75693811608372,152.77845764160156,10498664,0.0,0.0
2012-05-25,152.7125440543696,152.77846125769787,151.29528017933828,151.8775634765625,13496281,0.0,0.0
2012-05-28,152.05337151401366,154.4703945324459,152.05337151401366,154.17376708984375,11265492,0.0,0.0
2012-05-29,154.29458528084493,155.9645315991786,153.2728393972883,154.21768188476562,15024360,0.0,0.0
2012-05-30,153.73430194712893,155.7118768714228,152.745514484982,155.1845245361328,15403723,0.0,0.0
2012-05-31,153.1520013209628,160.19434630886795,149.9329566654781,155.0416717529297,39482174,0.0,0.0
2012-06-01,155.4262077908963,155.8876428786354,148.98811829914635,150.57017517089844,17921568,0.0,0.0
2012-06-04,148.75739895437337,153.15201131791352,147.96637782298762,152.21815490722656,14269847,0.0,0.0
2012-06-05,152.93226944815157,155.12958291808272,152.73451783637884,154.3715057373047,13284608,0.0,0.0
2012-06-06,154.7890029799737,157.76635149784858,153.481601039967,157.30491638183594,23252900,0.0,0.0
2012-06-07,158.4365086909887,160.82058744216462,157.38180415000716,158.48045349121094,27944820,0.0,0.0
2012-06-08,157.7663444283044,160.8205962173488,156.51387355015777,160.33718872070312,12717493,0.0,0.0
2012-06-11,160.9963847210667,161.80939295211724,157.7883259376723,158.7001953125,9954345,0.0,0.0
2012-06-12,157.10713937173833,159.5241767983264,156.97530496696743,158.85400390625,11961991,0.0,0.0
2012-06-13,158.70017890191872,159.0737243749495,156.53583880045386,157.39279174804688,9950023,0.0,0.0
2012-06-14,157.32688992637136,158.38159457982192,156.23922666923954,157.40379333496094,7479627,0.0,0.0
2012-06-15,157.87621291656194,160.35916770565976,157.87621291656194,159.68898010253906,9936719,0.0,0.0
2012-06-18,160.4800093589253,161.39189334911035,156.44795637518808,157.96409606933594,10034412,0.0,0.0
2012-06-19,157.546626681056,162.4685919067488,157.546626681056,162.0401153564453,7804051,0.0,0.0
2012-06-20,162.16094818239097,163.24861142413405,161.06229873957625,162.02911376953125,10313366,0.0,0.0
2012-06-21,161.2820464054391,161.2820464054391,156.0963978649245,157.920166015625,22609240,0.0,0.0
2012-06-22,156.7885518989923,157.0851793330705,154.59125297525927,156.22824096679688,19130296,0.0,0.0
2012-06-25,156.93138685091884,158.8540309187295,156.44797928339975,157.370849609375,11114641,0.0,0.0
2012-06-26,157.6564805850383,159.414331504206,156.98630762271418,158.97486877441406,16084241,0.0,0.0
2012-06-27,159.61206524575508,160.315211401757,157.76633958885444,158.755126953125,7708056,0.0,0.0
2012-06-28,159.17262599138272,159.9197170586096,157.46972068799192,158.18385314941406,11903391,0.0,0.0
2012-06-29,159.32643609050203,162.79817832840368,159.32643609050203,162.12799072265625,16771028,0.0,0.0
2012-07-02,161.61162346098362,162.77619011022819,160.4360706106674,162.02911376953125,6831968,0.0,0.0
2012-07-03,162.5894220108455,163.1826915267562,160.68875058549327,161.79840087890625,10294922,0.0,0.0
2012-07-04,162.60038685216404,162.60038685216404,160.1503910363003,161.33694458007812,9347118,0.0,0.0
2012-07-05,161.49077912377692,163.12776712620294,160.853564778508,162.3147735595703,7805552,0.0,0.0
2012-07-06,162.16095640559377,162.16095640559377,160.2932581252276,161.46881103515625,9259557,0.0,0.0
2012-07-09,160.1833731656656,161.23807780318947,159.54615883629188,160.7986297607422,7798797,0.0,0.0
2012-07-10,160.72170311356828,163.0398647529669,160.5788825073901,162.53448486328125,5974354,0.0,0.0
2012-07-11,161.1611722297745,161.8533322229768,158.6452588814515,159.44728088378906,11937173,0.0,0.0
2012-07-12,158.62327396373948,160.35915224241063,157.5685694236103,158.46946716308594,10066480,0.0,0.0
2012-07-13,158.20580612974337,159.63404154158496,157.10714206766013,157.87620544433594,11373177,0.0,0.0
2012-07-16,158.20581143706744,159.11768078412842,157.118133539082,158.28271484375,7307313,0.0,0.0
2012-07-17,159.2605129062458,159.95265822048862,157.6125241244276,158.06297302246094,11396875,0.0,0.0
2012-07-18,157.76633593742588,158.61228801015878,156.49189272655892,157.28292846679688,8552746,0.0,0.0
2012-07-19,158.24974654687918,160.38112807281797,157.76633906666197,159.91969299316406,11681226,0.0,0.0
2012-07-20,158.71118253508814,160.15040411587293,157.55758749543747,158.7880859375,12406980,0.0,0.0
2012-07-23,157.10714333595377,159.48023602083074,156.73361251301108,157.98606872558594,10221032,0.0,0.0
2012-07-24,158.4255471365262,159.7109620786411,157.84326377517428,159.19461059570312,8035118,0.0,0.0
2012-07-25,158.2936823673877,159.20556627467911,156.48090075246327,158.04098510742188,8748220,0.0,0.0
2012-07-26,158.40354920900901,158.40354920900901,155.27239420366183,156.04144287109375,14016845,0.0,0.0
2012-07-27,157.98607439877804,159.69996576906345,157.35984627000312,158.425537109375,13466410,0.0,0.0
2012-07-30,158.8649935768223,160.79862356033007,158.61229629433396,160.31521606445312,6963876,0.0,0.0
2012-07-31,160.75468734167714,163.9407737036442,158.42553934302217,163.39144897460938,13479810,0.0,0.0
2012-08-01,162.65532241597842,164.99545630306883,162.29276315621547,164.0835723876953,14431906,0.0,0.0
2012-08-02,163.0618520810496,164.2703635796058,161.88629918693627,162.5015411376953,7974567,0.0,0.0
2012-08-03,161.50174536632818,164.3582453674281,160.52394423268063,163.16070556640625,10943814,0.0,0.0
2012-08-06,164.36924670362276,173.45508427472726,164.36924670362276,172.718994140625,37384710,0.0,0.0
2012-08-07,172.71900298608585,174.89432956465512,170.89523485717572,172.213623046875,19670296,0.0,0.0
2012-08-08,172.49926861642916,175.56450693327795,171.94994385722453,173.76272583007812,18370923,0.0,0.0
2012-08-09,173.34522073170467,174.99319486898636,170.65352817402874,171.42257690429688,12750067,0.0,0.0
2012-08-10,170.8732425413538,173.36718334212105,170.1041938545197,171.85104370117188,10678248,0.0,0.0
2012-08-13,171.27974858181804,173.58690933658085,171.27974858181804,173.180419921875,6183560,0.0,0.0
2012-08-14,173.12550549275394,176.22370230836464,172.9277391988438,175.68536376953125,16508712,0.0,0.0
2012-08-16,176.2346889193767,180.5853420459511,175.58647369671982,179.3328857421875,21632112,0.0,0.0
2012-08-17,179.71738737442814,181.25549945239212,177.9046202831623,179.32188415527344,14330179,0.0,0.0
2012-08-21,179.29990643088993,181.03577006689437,178.48689828000522,178.91537475585938,11057384,0.0,0.0
2012-08-22,177.80575146375355,179.19004212082802,177.03668806064547,177.4981231689453,8748439,0.0,0.0
2012-08-23,178.10237189821495,178.28915197509045,173.13647724714403,174.57569885253906,16661033,0.0,0.0
2012-08-24,173.9714390248816,174.57569470764213,171.1039674148809,171.85104370117188,15117604,0.0,0.0
2012-08-27,172.70802647212565,174.94927038572257,172.1587016958945,173.00465393066406,9154343,0.0,0.0
2012-08-28,172.89478504090386,174.443883488548,171.07103154996787,173.63088989257812,8774153,0.0,0.0
2012-08-29,173.80666158155012,175.2349117481966,171.45554117381977,171.86204528808594,8842299,0.0,0.0
2012-08-30,171.33469670519153,173.99343080618308,168.88470043261069,172.13671875,27245709,0.0,0.0
2012-08-31,171.3896256716439,172.35644072736838,167.58829732475837,168.4012908935547,14781765,0.0,0.0
2012-09-03,168.75285486219585,169.18133136002135,167.0060049364109,167.66519165039062,9790138,0.0,0.0
2012-09-04,167.86294376903234,171.6423141876176,167.4784267409523,171.30172729492188,8754970,0.0,0.0
2012-09-05,170.34588982102255,171.37862197953416,167.91786622814874,169.4449920654297,13179587,0.0,0.0
2012-09-06,168.37930841137089,170.2030764000015,167.87392851103257,168.7967987060547,5302686,0.0,0.0
2012-09-07,171.1039940087747,175.01518458812092,171.0600492008583,173.97146606445312,13821905,0.0,0.0
2012-09-10,175.78424882678343,176.52033903041107,173.40016964781745,174.03738403320312,8776096,0.0,0.0
2012-09-11,173.477055189114,174.8723467062543,172.09276454069365,173.80665588378906,13658914,0.0,0.0
2012-09-12,174.35596997988276,175.71830281138602,173.466058425924,175.36672973632812,7772894,0.0,0.0
2012-09-13,175.3667324186771,177.65192077194664,174.53175185307703,175.59744262695312,11677889,0.0,0.0
2012-09-14,178.6407061966418,185.8258865256342,177.88264370988438,184.9579620361328,36312698,0.0,0.0
2012-09-17,186.35323682088304,193.7142109436527,186.35323682088304,191.98931884765625,42430663,0.0,0.0
2012-09-18,191.20929399200242,192.02228751408646,187.05639277224216,188.001220703125,17296128,0.0,0.0
2012-09-20,184.7272262991552,186.39717264612992,181.99158925258675,182.92544555664062,15310116,0.0,0.0
2012-09-21,183.03532652294902,187.8034696662268,182.8155878397853,186.83665466308594,35935601,0.0,0.0
2012-09-24,186.77074426548126,188.48463565106326,182.98040218796947,183.77142333984375,14905003,0.0,0.0
2012-09-25,184.13399244078514,185.6281598824991,182.43108716578826,184.51852416992188,13838236,0.0,0.0
2012-09-26,184.13397587588827,186.70482019364823,183.22209187687633,185.61715698242188,16657879,0.0,0.0
2012-09-27,185.71603654333217,186.3312784663439,181.1126863199922,182.34317016601562,30420370,0.0,0.0
2012-09-28,183.9142461162877,186.30929647920203,183.33194815836518,183.95819091796875,14117613,0.0,0.0
2012-10-01,184.57343747211786,185.0788173720414,182.21133098296724,183.1451873779297,8712229,0.0,0.0
2012-10-03,183.3539146287619,187.52880266384665,183.3099698285022,185.9137725830078,21902919,0.0,0.0
2012-10-04,186.89159286062812,188.72634713062945,186.57299302612336,187.407958984375,12626615,0.0,0.0
2012-10-05,188.94605421705916,189.4074892934933,149.93295720229156,188.484619140625,15714795,0.0,0.0
2012-10-08,187.77053236167163,187.77053236167163,179.35486693445304,180.04701232910156,20893020,0.0,0.0
2012-10-09,181.38736131090454,181.65103014225792,178.66269537996675,179.14610290527344,11601732,0.0,0.0
2012-10-10,178.20126260919665,180.68421747633872,177.41024143687105,179.2999267578125,9380939,0.0,0.0
2012-10-11,179.9591088575108,180.6182955953678,177.82772715977376,180.1678466796875,11857119,0.0,0.0
2012-10-12,179.91516138705367,181.58510794319977,179.31090566398586,179.9371337890625,10626525,0.0,0.0
2012-10-15,179.95911786627317,182.35418317974532,179.95911786627317,180.84902954101562,11181159,0.0,0.0
2012-10-16,184.33171277039446,184.56243763582685,177.98151322232616,178.5198516845703,22171959,0.0,0.0
2012-10-17,179.31089756950036,179.60752498322907,176.1247967472724,176.91583251953125,20915414,0.0,0.0
2012-10-18,177.37726980861225,179.29991359273797,175.1250253373201,178.26718139648438,26601633,0.0,0.0
2012-10-19,177.47615213605292,178.09139406259027,175.6413978896641,176.39947509765625,12648708,0.0,0.0
2012-10-22,174.72953337938014,179.50866297838098,173.96046994901647,179.21202087402344,14165351,0.0,0.0
2012-10-23,178.75057017424442,179.03622605235878,176.83892730190718,177.9705352783203,9493730,0.0,0.0
2012-10-25,178.00351028178574,179.89319559528235,177.36629593229003,178.06942749023438,18056661,0.0,0.0
2012-10-29,176.30059255760077,178.94834024831576,176.30059255760077,178.24520874023438,10986118,0.0,0.0
2012-10-30,177.98154859242024,178.37706653474552,175.59746940422565,176.4983673095703,9337388,0.0,0.0
2012-10-31,176.47638593634986,177.3992561989302,175.34477784505944,176.9927520751953,9422473,0.0,0.0
2012-11-01,174.68558062954767,177.71786007203585,173.3012753185444,177.3443145751953,18379112,0.0,0.0
2012-11-02,178.42100910421811,179.05822348407474,176.33357206591702,177.53109741210938,11547717,0.0,0.0
2012-11-05,176.58624959233723,177.75083096680814,176.19073166643818,177.1355743408203,5066549,0.0,0.0
2012-11-06,176.66315123565184,177.4102422735208,174.96024599917894,176.9817657470703,15450143,0.0,0.0
2012-11-07,176.22369032596578,176.94879424013075,175.34476493414633,175.9709930419922,10418019,0.0,0.0
2012-11-08,174.2461339493637,175.41070068255493,173.53200149257896,175.0371551513672,12414461,0.0,0.0
2012-11-09,174.32301221709872,176.5532695450044,172.48825809923207,173.07054138183594,10595311,0.0,0.0
2012-11-12,172.67503561747438,173.455070493559,171.169882198063,172.85081481933594,12661154,0.0,0.0
2012-11-15,173.3342471042143,173.3342471042143,170.7414301664878,172.400390625,15252390,0.0,0.0
2012-11-16,173.01562141207467,174.16921651838194,169.4120448160714,170.3239288330078,14357871,0.0,0.0
2012-11-19,170.3459143483484,171.00510112567946,167.2916622340188,170.13717651367188,20723808,0.0,0.0
2012-11-20,171.5434142105651,171.5434142105651,167.47841746411055,168.17056274414062,9434023,0.0,0.0
2012-11-21,168.42324623426373,170.0492625427849,167.2367072714515,169.4559783935547,8612899,0.0,0.0
2012-11-22,169.86248286878947,170.00531814021807,167.30262486506558,168.28042602539062,10486909,0.0,0.0
2012-11-23,168.3134069640201,170.46676117544445,168.3134069640201,170.01632690429688,7469469,0.0,0.0
2012-11-26,170.2689934156597,171.26876701452224,169.41204042582763,169.99432373046875,4542818,0.0,0.0
2012-11-27,170.73043497356107,173.1474725569748,170.07124823911198,172.8837890625,10808581,0.0,0.0
2012-11-29,172.70801146990115,176.6631465816385,171.97190665292734,175.4106903076172,19614256,0.0,0.0
2012-11-30,174.91629899331002,177.54207445867965,173.58692462466487,174.39993286132812,18244916,0.0,0.0
2012-12-03,174.68558674632322,177.32234838259268,173.5319916128472,176.66314697265625,10320168,0.0,0.0
2012-12-04,177.13556518006283,181.43130179907632,177.10260657692788,181.21156311035156,15279225,0.0,0.0
2012-12-05,181.99163504544097,183.93625154025267,180.3107020758805,182.9474639892578,13516432,0.0,0.0
2012-12-06,183.68352424661657,185.8588506367367,180.61828627223835,185.4303741455078,11534903,0.0,0.0
2012-12-07,184.80415110736672,186.70482253456512,182.47501784502356,183.38690185546875,13188809,0.0,0.0
2012-12-10,183.3868992918082,184.12298940971985,180.45349568525955,182.00259399414062,8177837,0.0,0.0
2012-12-11,182.81557927657943,184.21087071209956,178.97030651348993,180.18980407714844,16253418,0.0,0.0
2012-12-12,181.27750255426304,183.43087156236257,180.0360323482366,182.9474639892578,10123422,0.0,0.0
2012-12-13,182.94743767299693,184.79316341294728,182.46403016942844,183.3099822998047,11603084,0.0,0.0
2012-12-14,183.36492713831322,186.06762074901368,182.0465536057127,184.4086456298828,8950431,0.0,0.0
2012-12-17,183.36492831432565,185.54026959237225,182.59587952668068,183.28802490234375,7246381,0.0,0.0
2012-12-18,183.3649054268201,184.4525832639931,181.4972073654782,182.68374633789062,7996183,0.0,0.0
2012-12-19,183.51873466560025,185.24361219551065,183.26603737925296,184.4635772705078,8718992,0.0,0.0
2012-12-20,185.00192629528576,185.00192629528576,182.26627413228726,184.1010284423828,9577572,0.0,0.0
2012-12-21,183.03531776055493,183.36490376778514,180.66222516937694,181.33241271972656,9402708,0.0,0.0
2012-12-24,181.40933392528567,181.7938509714582,179.21202032231508,180.33265686035156,5704037,0.0,0.0
2012-12-26,180.61830371370218,183.6725557824151,180.61830371370218,181.9916229248047,5823779,0.0,0.0
2012-12-27,182.4420572592183,182.81558808579712,179.10214954679867,179.67344665527344,16101867,0.0,0.0
2012-12-28,180.94790716436677,185.89182999692127,180.51943062529028,184.62838745117188,14550602,0.0,0.0
2012-12-31,184.6393566108264,186.72679343657802,183.87029321827325,184.4745635986328,9730755,0.0,0.0
2013-01-01,185.45238306498857,186.0236802313305,184.37569127584555,184.72726440429688,6831351,0.0,0.0
2013-01-02,185.4523574846446,188.0891189147624,185.13374300582493,186.32028198242188,13441898,0.0,0.0
2013-01-03,186.46310823759967,189.40749803537958,185.5841975128103,189.13284301757812,17266808,0.0,0.0
2013-01-04,189.3855284372028,189.9787979522601,187.55078888765746,189.37454223632812,13306377,0.0,0.0
2013-01-07,190.2205097625063,191.38507639529902,187.16625790078575,188.22096252441406,15307180,0.0,0.0
2013-01-08,187.89136016853246,188.55056155334296,186.30930324707202,186.91355895996094,13973797,0.0,0.0
2013-01-09,187.2980964649147,188.93508444123782,186.47411671008578,187.364013671875,17071824,0.0,0.0
2013-01-10,188.4736419382768,188.73732542360935,186.11155011013724,186.78172302246094,9239813,0.0,0.0
2013-01-11,187.32006385285382,187.4299258615134,183.74944589664304,184.5514678955078,8050294,0.0,0.0
2013-01-14,184.7931551121781,187.42991652782644,184.35369243159934,186.23239135742188,7060887,0.0,0.0
2013-01-15,185.92477730020383,187.16626203465685,184.13398250779636,186.14451599121094,10387846,0.0,0.0
2013-01-16,185.90281382300617,191.36311740729894,185.90281382300617,189.2646942138672,19551254,0.0,0.0
2013-01-17,189.42949038423498,196.34001670936252,188.9131242285688,195.55996704101562,22117537,0.0,0.0
2013-01-18,196.65858442617858,198.40544890917664,194.6041063411197,197.8011932373047,22754714,0.0,0.0
2013-01-21,206.12897729798655,209.8424157727326,201.72337885031814,202.140869140625,43957346,0.0,0.0
2013-01-22,202.1518555962695,204.5029758649695,201.1740544067308,202.162841796875,18664413,0.0,0.0
2013-01-23,202.613298923177,204.08549386761382,201.31688319557142,202.82203674316406,11701950,0.0,0.0
2013-01-24,203.25052303569638,203.98662787726056,199.29537312400768,201.174072265625,13438049,0.0,0.0
2013-01-25,201.32786997806411,201.56958106973025,198.87788846510298,200.43797302246094,14088477,0.0,0.0
2013-01-28,200.25119742063094,200.6467153363258,196.6586069110393,197.2189178466797,13400981,0.0,0.0
2013-01-29,196.65859646318512,198.1967085711051,193.38462063391646,193.98887634277344,15439403,0.0,0.0
2013-01-30,195.01063792060526,198.50435271161413,195.01063792060526,197.62542724609375,17641932,0.0,0.0
2013-01-31,197.02115130998922,197.31779339126356,194.04380296804536,194.8238525390625,16733589,0.0,0.0
2013-02-01,195.85660519471168,197.71331727645625,194.1536852681928,196.4388885498047,8152817,0.0,0.0
2013-02-04,196.8893324526728,197.97699572353247,194.26355698713238,194.83485412597656,13697044,0.0,0.0
2013-02-05,194.2415818228023,194.6590574687651,191.8245442175748,192.20907592773438,9708430,0.0,0.0
2013-02-06,193.46151915584218,193.99985764663438,191.3411237940797,192.4068145751953,9876509,0.0,0.0
2013-02-07,191.5169106369205,193.80211376464416,190.8027929101584,191.8025665283203,8542570,0.0,0.0
2013-02-08,191.1543857751214,192.0442828084193,188.30887143906253,189.74810791015625,9584217,0.0,0.0
2013-02-11,190.06670592973418,192.26401965617012,189.099905491494,190.8137969970703,8329895,0.0,0.0
2013-02-12,190.85773093839737,193.43956158561588,190.11065458142212,192.36288452148438,9728703,0.0,0.0
2013-02-13,194.241578515045,195.12048926466716,191.71467894075286,193.14292907714844,10533233,0.0,0.0
2013-02-14,193.3626497931157,194.12071231853585,186.99047729508322,188.10011291503906,12284945,0.0,0.0
2013-02-15,187.84743253502043,188.3967572940224,183.27704056600246,185.84788513183594,14390520,0.0,0.0
2013-02-18,186.3312670324101,187.78148947697744,185.27656246687462,186.22140502929688,5310071,0.0,0.0
2013-02-19,186.5510232783153,187.8693967755045,183.30999120642196,186.41917419433594,9677020,0.0,0.0
2013-02-20,188.51760977101947,193.10995922224572,188.22096767034043,192.22006225585938,14873246,0.0,0.0
2013-02-21,190.9456209788146,192.65952705849557,187.57276916178247,188.79226684570312,16214530,0.0,0.0
2013-02-22,188.6384697840003,191.60481763721288,188.52860776496027,189.53936767578125,9725304,0.0,0.0
2013-02-25,189.8469578768404,190.05569568723058,186.99047239553641,187.7265625,9878487,0.0,0.0
2013-02-26,186.70480608770958,186.70480608770958,179.90415764724486,180.9478759765625,13474915,0.0,0.0
2013-02-27,182.37614770811751,184.78218445158728,181.74990490162838,182.6617889404297,17709146,0.0,0.0
2013-02-28,183.95820197247042,184.47456809107675,177.0476761433148,178.82749938964844,27667849,0.0,0.0
2013-03-01,179.29992605141905,179.84925078964991,176.99275041658882,178.06942749023438,13906688,0.0,0.0
2013-03-04,177.7398323971083,179.79431062710813,176.86090699356535,178.55282592773438,14948007,0.0,0.0
2013-03-05,179.98106887537443,183.3539204085697,179.98106887537443,181.57411193847656,13159371,0.0,0.0
2013-03-06,182.7936193184334,184.2218694519284,181.65102507876742,183.52972412109375,10778102,0.0,0.0
2013-03-07,182.65080186360632,184.90303177888063,181.0687448887542,183.80438232421875,10529882,0.0,0.0
2013-03-08,185.23262845516658,187.80347281688535,184.57344173026627,187.056396484375,10131948,0.0,0.0
